date,nav,scheme
31-12-2025,110.32120,SBI_Bluechip
30-12-2025,110.21760,SBI_Bluechip
29-12-2025,110.27990,SBI_Bluechip
26-12-2025,110.22470,SBI_Bluechip
24-12-2025,110.20790,SBI_Bluechip
23-12-2025,109.99540,SBI_Bluechip
22-12-2025,110.02410,SBI_Bluechip
19-12-2025,110.04030,SBI_Bluechip
18-12-2025,110.01950,SBI_Bluechip
17-12-2025,110.02660,SBI_Bluechip
16-12-2025,110.02610,SBI_Bluechip
15-12-2025,109.99440,SBI_Bluechip
12-12-2025,110.06520,SBI_Bluechip
11-12-2025,110.06090,SBI_Bluechip
10-12-2025,110.04660,SBI_Bluechip
09-12-2025,110.18520,SBI_Bluechip
08-12-2025,110.32990,SBI_Bluechip
05-12-2025,110.33730,SBI_Bluechip
04-12-2025,110.23500,SBI_Bluechip
03-12-2025,110.23620,SBI_Bluechip
02-12-2025,110.23490,SBI_Bluechip
01-12-2025,110.21100,SBI_Bluechip
28-11-2025,110.26150,SBI_Bluechip
27-11-2025,110.27430,SBI_Bluechip
26-11-2025,110.26580,SBI_Bluechip
25-11-2025,110.19240,SBI_Bluechip
24-11-2025,110.13220,SBI_Bluechip
21-11-2025,110.07080,SBI_Bluechip
20-11-2025,110.08820,SBI_Bluechip
19-11-2025,110.07710,SBI_Bluechip
18-11-2025,110.02050,SBI_Bluechip
17-11-2025,109.97560,SBI_Bluechip
14-11-2025,109.97250,SBI_Bluechip
13-11-2025,109.99070,SBI_Bluechip
12-11-2025,109.99470,SBI_Bluechip
11-11-2025,109.96100,SBI_Bluechip
10-11-2025,109.92500,SBI_Bluechip
07-11-2025,109.86090,SBI_Bluechip
06-11-2025,109.83370,SBI_Bluechip
04-11-2025,109.79410,SBI_Bluechip
03-11-2025,109.75480,SBI_Bluechip
31-10-2025,109.67680,SBI_Bluechip
30-10-2025,109.65210,SBI_Bluechip
29-10-2025,109.69340,SBI_Bluechip
28-10-2025,109.64040,SBI_Bluechip
27-10-2025,109.61250,SBI_Bluechip
24-10-2025,109.56730,SBI_Bluechip
23-10-2025,109.58170,SBI_Bluechip
20-10-2025,109.61550,SBI_Bluechip
17-10-2025,109.58440,SBI_Bluechip
16-10-2025,109.51310,SBI_Bluechip
15-10-2025,109.47540,SBI_Bluechip
14-10-2025,109.40880,SBI_Bluechip
13-10-2025,109.37630,SBI_Bluechip
10-10-2025,109.28520,SBI_Bluechip
09-10-2025,109.25970,SBI_Bluechip
08-10-2025,109.25240,SBI_Bluechip
07-10-2025,109.20450,SBI_Bluechip
06-10-2025,109.09260,SBI_Bluechip
03-10-2025,108.95910,SBI_Bluechip
01-10-2025,108.82850,SBI_Bluechip
30-09-2025,108.73970,SBI_Bluechip
26-09-2025,108.67020,SBI_Bluechip
25-09-2025,108.61700,SBI_Bluechip
24-09-2025,108.58590,SBI_Bluechip
23-09-2025,108.57080,SBI_Bluechip
22-09-2025,108.51310,SBI_Bluechip
19-09-2025,108.44280,SBI_Bluechip
18-09-2025,108.45520,SBI_Bluechip
17-09-2025,108.45380,SBI_Bluechip
16-09-2025,108.37870,SBI_Bluechip
15-09-2025,108.38020,SBI_Bluechip
12-09-2025,108.40060,SBI_Bluechip
11-09-2025,108.36900,SBI_Bluechip
10-09-2025,108.35740,SBI_Bluechip
09-09-2025,108.35190,SBI_Bluechip
05-09-2025,108.24500,SBI_Bluechip
04-09-2025,108.13790,SBI_Bluechip
03-09-2025,108.04710,SBI_Bluechip
02-09-2025,108.00880,SBI_Bluechip
01-09-2025,108.03730,SBI_Bluechip
29-08-2025,108.02970,SBI_Bluechip
28-08-2025,108.06600,SBI_Bluechip
26-08-2025,107.92660,SBI_Bluechip
25-08-2025,108.10370,SBI_Bluechip
22-08-2025,108.10960,SBI_Bluechip
21-08-2025,108.09850,SBI_Bluechip
20-08-2025,108.08990,SBI_Bluechip
19-08-2025,108.00830,SBI_Bluechip
18-08-2025,108.12710,SBI_Bluechip
14-08-2025,108.15430,SBI_Bluechip
13-08-2025,107.99010,SBI_Bluechip
12-08-2025,108.04900,SBI_Bluechip
11-08-2025,108.20180,SBI_Bluechip
08-08-2025,108.27260,SBI_Bluechip
07-08-2025,108.26110,SBI_Bluechip
06-08-2025,108.21530,SBI_Bluechip
05-08-2025,108.44120,SBI_Bluechip
04-08-2025,108.43550,SBI_Bluechip
01-08-2025,108.29520,SBI_Bluechip
31-07-2025,108.21670,SBI_Bluechip
30-07-2025,108.17570,SBI_Bluechip
29-07-2025,108.18280,SBI_Bluechip
28-07-2025,108.21930,SBI_Bluechip
25-07-2025,108.19820,SBI_Bluechip
24-07-2025,108.25730,SBI_Bluechip
23-07-2025,108.22770,SBI_Bluechip
22-07-2025,108.19790,SBI_Bluechip
21-07-2025,108.17290,SBI_Bluechip
18-07-2025,108.11610,SBI_Bluechip
17-07-2025,108.02720,SBI_Bluechip
16-07-2025,107.96580,SBI_Bluechip
15-07-2025,107.96200,SBI_Bluechip
14-07-2025,107.96170,SBI_Bluechip
11-07-2025,107.91250,SBI_Bluechip
10-07-2025,107.89280,SBI_Bluechip
09-07-2025,107.89240,SBI_Bluechip
08-07-2025,107.91980,SBI_Bluechip
07-07-2025,107.92430,SBI_Bluechip
04-07-2025,107.84660,SBI_Bluechip
03-07-2025,107.85520,SBI_Bluechip
02-07-2025,107.76770,SBI_Bluechip
01-07-2025,107.66240,SBI_Bluechip
30-06-2025,107.57670,SBI_Bluechip
27-06-2025,107.48780,SBI_Bluechip
26-06-2025,107.50110,SBI_Bluechip
25-06-2025,107.51100,SBI_Bluechip
24-06-2025,107.57330,SBI_Bluechip
23-06-2025,107.45770,SBI_Bluechip
20-06-2025,107.43840,SBI_Bluechip
19-06-2025,107.44650,SBI_Bluechip
18-06-2025,107.57160,SBI_Bluechip
17-06-2025,107.56440,SBI_Bluechip
16-06-2025,107.43870,SBI_Bluechip
13-06-2025,107.35750,SBI_Bluechip
12-06-2025,107.48250,SBI_Bluechip
11-06-2025,107.54390,SBI_Bluechip
10-06-2025,107.64210,SBI_Bluechip
09-06-2025,107.88600,SBI_Bluechip
06-06-2025,108.00920,SBI_Bluechip
05-06-2025,107.78120,SBI_Bluechip
04-06-2025,107.74690,SBI_Bluechip
03-06-2025,107.73450,SBI_Bluechip
02-06-2025,107.71030,SBI_Bluechip
30-05-2025,107.65700,SBI_Bluechip
29-05-2025,107.68830,SBI_Bluechip
28-05-2025,107.68220,SBI_Bluechip
27-05-2025,107.63290,SBI_Bluechip
26-05-2025,107.62180,SBI_Bluechip
23-05-2025,107.55340,SBI_Bluechip
22-05-2025,107.51930,SBI_Bluechip
21-05-2025,107.48780,SBI_Bluechip
20-05-2025,107.28670,SBI_Bluechip
19-05-2025,107.17660,SBI_Bluechip
16-05-2025,107.06880,SBI_Bluechip
15-05-2025,106.90550,SBI_Bluechip
14-05-2025,106.79010,SBI_Bluechip
13-05-2025,106.66610,SBI_Bluechip
09-05-2025,106.27890,SBI_Bluechip
08-05-2025,106.34660,SBI_Bluechip
07-05-2025,106.55850,SBI_Bluechip
06-05-2025,106.50850,SBI_Bluechip
05-05-2025,106.54510,SBI_Bluechip
02-05-2025,106.45730,SBI_Bluechip
30-04-2025,106.42720,SBI_Bluechip
29-04-2025,106.42310,SBI_Bluechip
28-04-2025,106.34220,SBI_Bluechip
25-04-2025,106.29280,SBI_Bluechip
24-04-2025,106.34310,SBI_Bluechip
23-04-2025,106.35570,SBI_Bluechip
22-04-2025,106.28670,SBI_Bluechip
21-04-2025,106.19590,SBI_Bluechip
17-04-2025,106.03930,SBI_Bluechip
16-04-2025,105.91380,SBI_Bluechip
15-04-2025,105.82560,SBI_Bluechip
11-04-2025,105.71660,SBI_Bluechip
09-04-2025,105.59500,SBI_Bluechip
08-04-2025,105.47980,SBI_Bluechip
07-04-2025,105.48950,SBI_Bluechip
04-04-2025,105.47310,SBI_Bluechip
03-04-2025,105.40700,SBI_Bluechip
02-04-2025,105.26930,SBI_Bluechip
31-03-2025,104.85170,SBI_Bluechip
28-03-2025,104.79800,SBI_Bluechip
27-03-2025,104.58870,SBI_Bluechip
26-03-2025,104.42750,SBI_Bluechip
25-03-2025,104.31520,SBI_Bluechip
24-03-2025,104.27110,SBI_Bluechip
21-03-2025,104.17870,SBI_Bluechip
20-03-2025,104.08510,SBI_Bluechip
19-03-2025,103.98430,SBI_Bluechip
18-03-2025,103.86850,SBI_Bluechip
17-03-2025,103.81830,SBI_Bluechip
13-03-2025,103.73140,SBI_Bluechip
12-03-2025,103.69370,SBI_Bluechip
11-03-2025,103.66330,SBI_Bluechip
10-03-2025,103.63180,SBI_Bluechip
07-03-2025,103.59320,SBI_Bluechip
06-03-2025,103.57700,SBI_Bluechip
05-03-2025,103.51560,SBI_Bluechip
04-03-2025,103.49610,SBI_Bluechip
03-03-2025,103.49150,SBI_Bluechip
28-02-2025,103.45420,SBI_Bluechip
27-02-2025,103.47500,SBI_Bluechip
25-02-2025,103.53110,SBI_Bluechip
24-02-2025,103.52300,SBI_Bluechip
21-02-2025,103.46060,SBI_Bluechip
20-02-2025,103.44730,SBI_Bluechip
18-02-2025,103.42800,SBI_Bluechip
17-02-2025,103.40240,SBI_Bluechip
14-02-2025,103.35870,SBI_Bluechip
13-02-2025,103.34130,SBI_Bluechip
12-02-2025,103.33270,SBI_Bluechip
11-02-2025,103.34910,SBI_Bluechip
10-02-2025,103.31190,SBI_Bluechip
07-02-2025,103.29830,SBI_Bluechip
06-02-2025,103.35570,SBI_Bluechip
05-02-2025,103.28870,SBI_Bluechip
04-02-2025,103.20960,SBI_Bluechip
03-02-2025,103.20790,SBI_Bluechip
31-01-2025,103.11940,SBI_Bluechip
30-01-2025,103.09950,SBI_Bluechip
29-01-2025,103.06310,SBI_Bluechip
28-01-2025,103.05510,SBI_Bluechip
27-01-2025,103.01910,SBI_Bluechip
24-01-2025,102.90000,SBI_Bluechip
23-01-2025,102.88280,SBI_Bluechip
22-01-2025,102.88200,SBI_Bluechip
21-01-2025,102.83300,SBI_Bluechip
20-01-2025,102.77220,SBI_Bluechip
17-01-2025,102.69710,SBI_Bluechip
16-01-2025,102.68460,SBI_Bluechip
15-01-2025,102.55470,SBI_Bluechip
14-01-2025,102.50670,SBI_Bluechip
13-01-2025,102.47900,SBI_Bluechip
10-01-2025,102.57880,SBI_Bluechip
09-01-2025,102.56690,SBI_Bluechip
08-01-2025,102.58420,SBI_Bluechip
07-01-2025,102.59420,SBI_Bluechip
06-01-2025,102.54280,SBI_Bluechip
03-01-2025,102.47340,SBI_Bluechip
02-01-2025,102.44110,SBI_Bluechip
01-01-2025,102.43730,SBI_Bluechip
31-12-2024,102.42610,SBI_Bluechip
30-12-2024,102.39350,SBI_Bluechip
27-12-2024,102.33770,SBI_Bluechip
26-12-2024,102.30570,SBI_Bluechip
24-12-2024,102.27600,SBI_Bluechip
23-12-2024,102.29710,SBI_Bluechip
20-12-2024,102.22990,SBI_Bluechip
19-12-2024,102.23190,SBI_Bluechip
18-12-2024,102.30510,SBI_Bluechip
17-12-2024,102.27880,SBI_Bluechip
16-12-2024,108.81760,SBI_Bluechip
13-12-2024,108.76540,SBI_Bluechip
12-12-2024,108.76000,SBI_Bluechip
11-12-2024,108.77140,SBI_Bluechip
10-12-2024,108.75120,SBI_Bluechip
09-12-2024,108.71240,SBI_Bluechip
06-12-2024,108.64920,SBI_Bluechip
05-12-2024,108.71270,SBI_Bluechip
04-12-2024,108.66520,SBI_Bluechip
03-12-2024,108.57720,SBI_Bluechip
02-12-2024,108.54700,SBI_Bluechip
29-11-2024,108.34810,SBI_Bluechip
28-11-2024,108.24800,SBI_Bluechip
27-11-2024,108.21860,SBI_Bluechip
26-11-2024,108.23400,SBI_Bluechip
25-11-2024,108.21990,SBI_Bluechip
22-11-2024,108.13010,SBI_Bluechip
21-11-2024,108.15470,SBI_Bluechip
19-11-2024,108.14590,SBI_Bluechip
18-11-2024,108.11440,SBI_Bluechip
14-11-2024,108.02650,SBI_Bluechip
13-11-2024,108.05130,SBI_Bluechip
12-11-2024,108.05340,SBI_Bluechip
11-11-2024,108.04570,SBI_Bluechip
08-11-2024,107.98840,SBI_Bluechip
07-11-2024,107.92370,SBI_Bluechip
06-11-2024,107.88790,SBI_Bluechip
05-11-2024,107.88740,SBI_Bluechip
04-11-2024,107.87390,SBI_Bluechip
31-10-2024,107.80150,SBI_Bluechip
30-10-2024,107.78810,SBI_Bluechip
29-10-2024,107.72500,SBI_Bluechip
28-10-2024,107.68610,SBI_Bluechip
25-10-2024,107.69090,SBI_Bluechip
24-10-2024,107.67400,SBI_Bluechip
23-10-2024,107.63360,SBI_Bluechip
22-10-2024,107.58690,SBI_Bluechip
21-10-2024,107.63570,SBI_Bluechip
18-10-2024,107.61580,SBI_Bluechip
17-10-2024,107.65030,SBI_Bluechip
16-10-2024,107.65350,SBI_Bluechip
15-10-2024,107.65340,SBI_Bluechip
14-10-2024,107.61860,SBI_Bluechip
11-10-2024,107.52650,SBI_Bluechip
10-10-2024,107.50400,SBI_Bluechip
09-10-2024,107.47720,SBI_Bluechip
08-10-2024,107.31260,SBI_Bluechip
07-10-2024,107.24870,SBI_Bluechip
04-10-2024,107.22570,SBI_Bluechip
03-10-2024,107.30760,SBI_Bluechip
01-10-2024,107.32370,SBI_Bluechip
30-09-2024,107.22500,SBI_Bluechip
27-09-2024,107.17690,SBI_Bluechip
26-09-2024,107.19660,SBI_Bluechip
25-09-2024,107.11260,SBI_Bluechip
24-09-2024,107.04660,SBI_Bluechip
23-09-2024,107.02370,SBI_Bluechip
20-09-2024,106.92900,SBI_Bluechip
19-09-2024,106.88090,SBI_Bluechip
17-09-2024,106.76390,SBI_Bluechip
16-09-2024,106.76230,SBI_Bluechip
13-09-2024,106.65730,SBI_Bluechip
12-09-2024,106.58270,SBI_Bluechip
11-09-2024,106.55120,SBI_Bluechip
10-09-2024,106.49020,SBI_Bluechip
09-09-2024,106.46670,SBI_Bluechip
06-09-2024,106.41460,SBI_Bluechip
05-09-2024,106.40590,SBI_Bluechip
04-09-2024,106.37540,SBI_Bluechip
03-09-2024,106.33290,SBI_Bluechip
02-09-2024,106.30540,SBI_Bluechip
30-08-2024,106.26680,SBI_Bluechip
29-08-2024,106.26480,SBI_Bluechip
28-08-2024,106.23650,SBI_Bluechip
27-08-2024,106.19530,SBI_Bluechip
26-08-2024,106.17030,SBI_Bluechip
23-08-2024,106.11270,SBI_Bluechip
22-08-2024,106.08580,SBI_Bluechip
21-08-2024,106.05180,SBI_Bluechip
20-08-2024,106.02520,SBI_Bluechip
19-08-2024,105.98180,SBI_Bluechip
16-08-2024,105.91160,SBI_Bluechip
14-08-2024,105.89430,SBI_Bluechip
13-08-2024,105.85320,SBI_Bluechip
12-08-2024,105.82620,SBI_Bluechip
09-08-2024,105.78610,SBI_Bluechip
08-08-2024,105.76370,SBI_Bluechip
07-08-2024,105.75490,SBI_Bluechip
06-08-2024,105.72530,SBI_Bluechip
05-08-2024,105.72620,SBI_Bluechip
02-08-2024,105.59090,SBI_Bluechip
01-08-2024,105.54550,SBI_Bluechip
31-07-2024,105.51090,SBI_Bluechip
30-07-2024,105.50940,SBI_Bluechip
29-07-2024,105.51190,SBI_Bluechip
26-07-2024,105.41350,SBI_Bluechip
25-07-2024,105.34080,SBI_Bluechip
24-07-2024,105.25950,SBI_Bluechip
23-07-2024,105.22530,SBI_Bluechip
22-07-2024,105.22300,SBI_Bluechip
19-07-2024,105.17580,SBI_Bluechip
18-07-2024,105.14520,SBI_Bluechip
16-07-2024,105.08550,SBI_Bluechip
15-07-2024,105.01510,SBI_Bluechip
12-07-2024,104.92920,SBI_Bluechip
11-07-2024,104.92270,SBI_Bluechip
10-07-2024,104.90090,SBI_Bluechip
09-07-2024,104.87610,SBI_Bluechip
08-07-2024,104.84850,SBI_Bluechip
05-07-2024,104.77860,SBI_Bluechip
04-07-2024,104.74500,SBI_Bluechip
03-07-2024,104.71140,SBI_Bluechip
02-07-2024,104.67240,SBI_Bluechip
01-07-2024,104.62760,SBI_Bluechip
30-06-2024,104.61360,SBI_Bluechip
28-06-2024,104.57400,SBI_Bluechip
27-06-2024,104.53820,SBI_Bluechip
26-06-2024,104.51870,SBI_Bluechip
25-06-2024,104.54050,SBI_Bluechip
24-06-2024,117.87080,SBI_Bluechip
21-06-2024,104.47130,SBI_Bluechip
20-06-2024,104.43200,SBI_Bluechip
19-06-2024,104.39940,SBI_Bluechip
18-06-2024,104.35240,SBI_Bluechip
14-06-2024,104.27040,SBI_Bluechip
13-06-2024,104.23660,SBI_Bluechip
12-06-2024,104.17780,SBI_Bluechip
11-06-2024,104.15560,SBI_Bluechip
10-06-2024,104.09280,SBI_Bluechip
07-06-2024,104.03510,SBI_Bluechip
06-06-2024,103.99790,SBI_Bluechip
05-06-2024,103.90010,SBI_Bluechip
04-06-2024,103.84140,SBI_Bluechip
03-06-2024,104.09830,SBI_Bluechip
31-05-2024,103.95470,SBI_Bluechip
30-05-2024,103.92790,SBI_Bluechip
29-05-2024,103.89540,SBI_Bluechip
28-05-2024,103.91180,SBI_Bluechip
27-05-2024,103.91530,SBI_Bluechip
24-05-2024,103.87100,SBI_Bluechip
22-05-2024,103.79920,SBI_Bluechip
21-05-2024,103.72470,SBI_Bluechip
17-05-2024,103.60860,SBI_Bluechip
16-05-2024,103.61800,SBI_Bluechip
15-05-2024,103.53120,SBI_Bluechip
14-05-2024,103.45250,SBI_Bluechip
13-05-2024,103.41880,SBI_Bluechip
10-05-2024,103.36070,SBI_Bluechip
09-05-2024,103.32710,SBI_Bluechip
08-05-2024,103.31910,SBI_Bluechip
07-05-2024,103.32510,SBI_Bluechip
06-05-2024,103.31350,SBI_Bluechip
03-05-2024,103.16000,SBI_Bluechip
02-05-2024,103.10970,SBI_Bluechip
30-04-2024,103.05140,SBI_Bluechip
29-04-2024,103.01610,SBI_Bluechip
26-04-2024,102.95930,SBI_Bluechip
25-04-2024,102.94930,SBI_Bluechip
24-04-2024,102.95490,SBI_Bluechip
23-04-2024,102.95320,SBI_Bluechip
22-04-2024,102.88180,SBI_Bluechip
19-04-2024,102.78500,SBI_Bluechip
18-04-2024,102.87800,SBI_Bluechip
16-04-2024,102.83400,SBI_Bluechip
15-04-2024,102.86950,SBI_Bluechip
12-04-2024,102.78530,SBI_Bluechip
10-04-2024,102.89980,SBI_Bluechip
08-04-2024,102.78940,SBI_Bluechip
05-04-2024,102.82780,SBI_Bluechip
04-04-2024,102.83100,SBI_Bluechip
03-04-2024,102.79320,SBI_Bluechip
02-04-2024,102.76080,SBI_Bluechip
31-03-2024,102.76320,SBI_Bluechip
28-03-2024,102.70960,SBI_Bluechip
27-03-2024,102.53610,SBI_Bluechip
26-03-2024,110.19030,SBI_Bluechip
22-03-2024,110.17290,SBI_Bluechip
21-03-2024,110.20460,SBI_Bluechip
20-03-2024,110.14850,SBI_Bluechip
19-03-2024,110.11400,SBI_Bluechip
18-03-2024,110.14400,SBI_Bluechip
15-03-2024,110.13190,SBI_Bluechip
14-03-2024,110.11960,SBI_Bluechip
13-03-2024,110.13030,SBI_Bluechip
12-03-2024,110.12460,SBI_Bluechip
11-03-2024,110.12000,SBI_Bluechip
07-03-2024,109.96240,SBI_Bluechip
06-03-2024,109.91770,SBI_Bluechip
05-03-2024,109.85520,SBI_Bluechip
04-03-2024,109.84360,SBI_Bluechip
01-03-2024,109.78340,SBI_Bluechip
29-02-2024,109.77110,SBI_Bluechip
28-02-2024,109.75690,SBI_Bluechip
27-02-2024,109.71470,SBI_Bluechip
26-02-2024,109.71610,SBI_Bluechip
23-02-2024,109.61860,SBI_Bluechip
22-02-2024,109.60910,SBI_Bluechip
21-02-2024,109.58460,SBI_Bluechip
20-02-2024,109.53830,SBI_Bluechip
16-02-2024,109.39300,SBI_Bluechip
15-02-2024,109.37710,SBI_Bluechip
14-02-2024,109.29380,SBI_Bluechip
13-02-2024,109.32210,SBI_Bluechip
12-02-2024,109.31830,SBI_Bluechip
09-02-2024,109.25690,SBI_Bluechip
08-02-2024,109.29290,SBI_Bluechip
07-02-2024,109.29380,SBI_Bluechip
06-02-2024,109.24890,SBI_Bluechip
05-02-2024,109.22790,SBI_Bluechip
02-02-2024,109.24840,SBI_Bluechip
01-02-2024,109.13340,SBI_Bluechip
31-01-2024,108.95010,SBI_Bluechip
30-01-2024,108.90940,SBI_Bluechip
29-01-2024,108.86630,SBI_Bluechip
25-01-2024,108.77950,SBI_Bluechip
24-01-2024,108.75840,SBI_Bluechip
23-01-2024,108.75600,SBI_Bluechip
19-01-2024,108.66340,SBI_Bluechip
18-01-2024,108.66910,SBI_Bluechip
17-01-2024,108.66410,SBI_Bluechip
16-01-2024,108.65650,SBI_Bluechip
15-01-2024,108.65460,SBI_Bluechip
12-01-2024,108.52770,SBI_Bluechip
11-01-2024,108.47680,SBI_Bluechip
10-01-2024,108.46870,SBI_Bluechip
09-01-2024,108.43510,SBI_Bluechip
08-01-2024,108.40130,SBI_Bluechip
05-01-2024,108.29340,SBI_Bluechip
04-01-2024,108.30680,SBI_Bluechip
03-01-2024,108.30330,SBI_Bluechip
02-01-2024,108.30200,SBI_Bluechip
01-01-2024,108.29620,SBI_Bluechip
29-12-2023,108.24040,SBI_Bluechip
28-12-2023,116.28690,SBI_Bluechip
27-12-2023,116.27850,SBI_Bluechip
26-12-2023,116.29000,SBI_Bluechip
22-12-2023,116.18620,SBI_Bluechip
21-12-2023,116.16660,SBI_Bluechip
20-12-2023,116.16370,SBI_Bluechip
19-12-2023,116.14600,SBI_Bluechip
18-12-2023,116.14980,SBI_Bluechip
15-12-2023,116.06750,SBI_Bluechip
14-12-2023,115.94490,SBI_Bluechip
13-12-2023,115.77670,SBI_Bluechip
12-12-2023,115.73870,SBI_Bluechip
11-12-2023,115.72130,SBI_Bluechip
08-12-2023,115.69750,SBI_Bluechip
07-12-2023,115.70120,SBI_Bluechip
06-12-2023,115.67140,SBI_Bluechip
05-12-2023,115.60870,SBI_Bluechip
04-12-2023,115.57860,SBI_Bluechip
01-12-2023,115.49280,SBI_Bluechip
30-11-2023,115.51180,SBI_Bluechip
29-11-2023,115.52480,SBI_Bluechip
28-11-2023,115.46060,SBI_Bluechip
24-11-2023,115.34870,SBI_Bluechip
23-11-2023,115.38380,SBI_Bluechip
22-11-2023,115.39560,SBI_Bluechip
21-11-2023,115.34620,SBI_Bluechip
20-11-2023,115.41240,SBI_Bluechip
17-11-2023,115.40460,SBI_Bluechip
16-11-2023,115.35900,SBI_Bluechip
15-11-2023,115.31840,SBI_Bluechip
13-11-2023,115.17620,SBI_Bluechip
10-11-2023,115.10990,SBI_Bluechip
09-11-2023,115.14820,SBI_Bluechip
08-11-2023,115.09700,SBI_Bluechip
07-11-2023,115.04810,SBI_Bluechip
06-11-2023,114.99390,SBI_Bluechip
03-11-2023,114.91850,SBI_Bluechip
