date,nav,scheme
28-07-2025,99.69810,Nippon_Large_Cap
25-07-2025,100.25980,Nippon_Large_Cap
24-07-2025,101.32810,Nippon_Large_Cap
23-07-2025,101.78940,Nippon_Large_Cap
22-07-2025,101.32720,Nippon_Large_Cap
21-07-2025,101.37350,Nippon_Large_Cap
18-07-2025,100.92860,Nippon_Large_Cap
17-07-2025,101.43180,Nippon_Large_Cap
16-07-2025,101.62300,Nippon_Large_Cap
15-07-2025,101.41680,Nippon_Large_Cap
14-07-2025,101.05870,Nippon_Large_Cap
11-07-2025,101.26860,Nippon_Large_Cap
10-07-2025,101.79900,Nippon_Large_Cap
09-07-2025,102.03900,Nippon_Large_Cap
08-07-2025,102.03640,Nippon_Large_Cap
07-07-2025,101.75400,Nippon_Large_Cap
04-07-2025,101.78830,Nippon_Large_Cap
03-07-2025,101.52310,Nippon_Large_Cap
02-07-2025,101.83910,Nippon_Large_Cap
01-07-2025,102.27380,Nippon_Large_Cap
30-06-2025,102.35010,Nippon_Large_Cap
27-06-2025,102.61480,Nippon_Large_Cap
26-06-2025,102.14580,Nippon_Large_Cap
25-06-2025,101.24390,Nippon_Large_Cap
24-06-2025,100.53250,Nippon_Large_Cap
23-06-2025,99.91290,Nippon_Large_Cap
20-06-2025,100.40750,Nippon_Large_Cap
19-06-2025,99.31230,Nippon_Large_Cap
18-06-2025,99.74480,Nippon_Large_Cap
17-06-2025,99.79990,Nippon_Large_Cap
16-06-2025,100.08180,Nippon_Large_Cap
13-06-2025,99.35280,Nippon_Large_Cap
12-06-2025,100.04530,Nippon_Large_Cap
11-06-2025,101.31510,Nippon_Large_Cap
10-06-2025,101.22560,Nippon_Large_Cap
09-06-2025,101.34810,Nippon_Large_Cap
06-06-2025,100.62690,Nippon_Large_Cap
05-06-2025,99.66170,Nippon_Large_Cap
04-06-2025,99.15510,Nippon_Large_Cap
03-06-2025,98.71610,Nippon_Large_Cap
02-06-2025,99.27360,Nippon_Large_Cap
30-05-2025,99.16110,Nippon_Large_Cap
29-05-2025,99.43410,Nippon_Large_Cap
28-05-2025,99.11180,Nippon_Large_Cap
27-05-2025,99.24310,Nippon_Large_Cap
26-05-2025,99.65360,Nippon_Large_Cap
23-05-2025,98.86110,Nippon_Large_Cap
22-05-2025,97.91010,Nippon_Large_Cap
21-05-2025,98.60380,Nippon_Large_Cap
20-05-2025,97.91130,Nippon_Large_Cap
19-05-2025,99.13250,Nippon_Large_Cap
16-05-2025,99.22250,Nippon_Large_Cap
15-05-2025,98.94530,Nippon_Large_Cap
14-05-2025,97.64730,Nippon_Large_Cap
13-05-2025,97.05400,Nippon_Large_Cap
12-05-2025,97.90990,Nippon_Large_Cap
09-05-2025,94.34820,Nippon_Large_Cap
08-05-2025,95.14870,Nippon_Large_Cap
07-05-2025,96.02080,Nippon_Large_Cap
06-05-2025,95.56480,Nippon_Large_Cap
05-05-2025,96.55520,Nippon_Large_Cap
02-05-2025,95.93890,Nippon_Large_Cap
30-04-2025,95.81470,Nippon_Large_Cap
29-04-2025,96.09290,Nippon_Large_Cap
28-04-2025,96.02820,Nippon_Large_Cap
25-04-2025,94.88440,Nippon_Large_Cap
24-04-2025,96.05970,Nippon_Large_Cap
23-04-2025,96.17080,Nippon_Large_Cap
22-04-2025,95.62040,Nippon_Large_Cap
21-04-2025,95.38690,Nippon_Large_Cap
17-04-2025,94.10550,Nippon_Large_Cap
16-04-2025,92.89830,Nippon_Large_Cap
15-04-2025,92.32680,Nippon_Large_Cap
11-04-2025,90.06930,Nippon_Large_Cap
09-04-2025,88.64100,Nippon_Large_Cap
08-04-2025,89.24090,Nippon_Large_Cap
07-04-2025,87.78020,Nippon_Large_Cap
04-04-2025,90.43330,Nippon_Large_Cap
03-04-2025,92.22430,Nippon_Large_Cap
02-04-2025,92.41650,Nippon_Large_Cap
01-04-2025,91.66290,Nippon_Large_Cap
31-03-2025,92.87020,Nippon_Large_Cap
28-03-2025,92.87350,Nippon_Large_Cap
27-03-2025,93.38840,Nippon_Large_Cap
26-03-2025,92.65700,Nippon_Large_Cap
25-03-2025,93.51580,Nippon_Large_Cap
24-03-2025,93.81230,Nippon_Large_Cap
21-03-2025,92.54300,Nippon_Large_Cap
20-03-2025,91.67670,Nippon_Large_Cap
19-03-2025,90.97110,Nippon_Large_Cap
18-03-2025,90.25440,Nippon_Large_Cap
17-03-2025,88.67460,Nippon_Large_Cap
13-03-2025,88.06560,Nippon_Large_Cap
12-03-2025,88.37380,Nippon_Large_Cap
11-03-2025,88.50420,Nippon_Large_Cap
10-03-2025,88.58790,Nippon_Large_Cap
07-03-2025,89.11950,Nippon_Large_Cap
06-03-2025,89.17400,Nippon_Large_Cap
05-03-2025,88.25350,Nippon_Large_Cap
04-03-2025,87.16430,Nippon_Large_Cap
03-03-2025,86.98300,Nippon_Large_Cap
28-02-2025,86.92220,Nippon_Large_Cap
27-02-2025,88.43210,Nippon_Large_Cap
25-02-2025,88.76050,Nippon_Large_Cap
24-02-2025,88.93340,Nippon_Large_Cap
21-02-2025,89.84950,Nippon_Large_Cap
20-02-2025,90.34890,Nippon_Large_Cap
19-02-2025,90.04040,Nippon_Large_Cap
18-02-2025,89.53540,Nippon_Large_Cap
17-02-2025,89.56930,Nippon_Large_Cap
14-02-2025,89.57410,Nippon_Large_Cap
13-02-2025,90.36840,Nippon_Large_Cap
12-02-2025,90.34080,Nippon_Large_Cap
11-02-2025,90.54430,Nippon_Large_Cap
10-02-2025,92.17730,Nippon_Large_Cap
07-02-2025,93.31900,Nippon_Large_Cap
06-02-2025,93.48960,Nippon_Large_Cap
05-02-2025,93.88830,Nippon_Large_Cap
04-02-2025,93.92310,Nippon_Large_Cap
03-02-2025,92.42370,Nippon_Large_Cap
31-01-2025,92.87720,Nippon_Large_Cap
30-01-2025,91.73790,Nippon_Large_Cap
29-01-2025,91.46880,Nippon_Large_Cap
28-01-2025,90.22270,Nippon_Large_Cap
27-01-2025,89.96940,Nippon_Large_Cap
24-01-2025,91.45880,Nippon_Large_Cap
23-01-2025,92.26670,Nippon_Large_Cap
22-01-2025,91.92290,Nippon_Large_Cap
21-01-2025,91.90080,Nippon_Large_Cap
20-01-2025,93.63390,Nippon_Large_Cap
17-01-2025,93.41580,Nippon_Large_Cap
16-01-2025,93.57640,Nippon_Large_Cap
15-01-2025,92.94630,Nippon_Large_Cap
14-01-2025,92.59510,Nippon_Large_Cap
13-01-2025,91.92200,Nippon_Large_Cap
10-01-2025,93.72710,Nippon_Large_Cap
09-01-2025,94.58100,Nippon_Large_Cap
08-01-2025,95.41380,Nippon_Large_Cap
07-01-2025,95.74360,Nippon_Large_Cap
06-01-2025,95.32660,Nippon_Large_Cap
03-01-2025,97.16710,Nippon_Large_Cap
02-01-2025,97.56810,Nippon_Large_Cap
01-01-2025,96.11130,Nippon_Large_Cap
31-12-2024,95.69320,Nippon_Large_Cap
30-12-2024,95.67770,Nippon_Large_Cap
27-12-2024,96.18190,Nippon_Large_Cap
26-12-2024,96.19010,Nippon_Large_Cap
24-12-2024,96.14670,Nippon_Large_Cap
23-12-2024,96.16940,Nippon_Large_Cap
20-12-2024,95.84150,Nippon_Large_Cap
19-12-2024,97.42750,Nippon_Large_Cap
18-12-2024,98.18270,Nippon_Large_Cap
17-12-2024,98.87600,Nippon_Large_Cap
16-12-2024,99.80500,Nippon_Large_Cap
13-12-2024,99.78470,Nippon_Large_Cap
12-12-2024,99.22260,Nippon_Large_Cap
11-12-2024,99.62890,Nippon_Large_Cap
10-12-2024,99.54600,Nippon_Large_Cap
09-12-2024,99.50740,Nippon_Large_Cap
06-12-2024,99.65090,Nippon_Large_Cap
05-12-2024,99.41470,Nippon_Large_Cap
04-12-2024,98.65360,Nippon_Large_Cap
03-12-2024,98.20220,Nippon_Large_Cap
02-12-2024,97.12050,Nippon_Large_Cap
29-11-2024,96.71970,Nippon_Large_Cap
28-11-2024,96.18240,Nippon_Large_Cap
27-11-2024,97.21270,Nippon_Large_Cap
26-11-2024,96.78950,Nippon_Large_Cap
25-11-2024,96.87980,Nippon_Large_Cap
22-11-2024,95.42970,Nippon_Large_Cap
21-11-2024,93.51820,Nippon_Large_Cap
19-11-2024,94.09980,Nippon_Large_Cap
18-11-2024,93.78940,Nippon_Large_Cap
14-11-2024,93.99270,Nippon_Large_Cap
13-11-2024,93.94050,Nippon_Large_Cap
12-11-2024,95.37990,Nippon_Large_Cap
11-11-2024,96.57380,Nippon_Large_Cap
08-11-2024,96.44060,Nippon_Large_Cap
07-11-2024,96.81120,Nippon_Large_Cap
06-11-2024,97.56140,Nippon_Large_Cap
05-11-2024,96.38910,Nippon_Large_Cap
04-11-2024,95.63660,Nippon_Large_Cap
31-10-2024,96.37890,Nippon_Large_Cap
30-10-2024,96.53300,Nippon_Large_Cap
29-10-2024,96.88810,Nippon_Large_Cap
28-10-2024,96.01720,Nippon_Large_Cap
25-10-2024,95.67050,Nippon_Large_Cap
24-10-2024,96.59010,Nippon_Large_Cap
23-10-2024,96.79280,Nippon_Large_Cap
22-10-2024,96.82630,Nippon_Large_Cap
21-10-2024,98.42470,Nippon_Large_Cap
18-10-2024,98.92480,Nippon_Large_Cap
17-10-2024,98.60030,Nippon_Large_Cap
16-10-2024,99.55250,Nippon_Large_Cap
15-10-2024,99.63550,Nippon_Large_Cap
14-10-2024,99.68390,Nippon_Large_Cap
11-10-2024,99.13900,Nippon_Large_Cap
10-10-2024,99.26850,Nippon_Large_Cap
09-10-2024,98.99230,Nippon_Large_Cap
08-10-2024,98.63810,Nippon_Large_Cap
07-10-2024,97.39870,Nippon_Large_Cap
04-10-2024,98.70980,Nippon_Large_Cap
03-10-2024,99.48890,Nippon_Large_Cap
01-10-2024,101.43230,Nippon_Large_Cap
30-09-2024,101.44750,Nippon_Large_Cap
27-09-2024,102.70610,Nippon_Large_Cap
26-09-2024,102.66580,Nippon_Large_Cap
25-09-2024,102.04130,Nippon_Large_Cap
24-09-2024,101.74560,Nippon_Large_Cap
23-09-2024,101.64330,Nippon_Large_Cap
20-09-2024,100.95980,Nippon_Large_Cap
19-09-2024,99.88420,Nippon_Large_Cap
18-09-2024,99.96800,Nippon_Large_Cap
17-09-2024,100.06530,Nippon_Large_Cap
16-09-2024,100.11400,Nippon_Large_Cap
13-09-2024,100.08900,Nippon_Large_Cap
12-09-2024,100.23730,Nippon_Large_Cap
11-09-2024,98.77240,Nippon_Large_Cap
10-09-2024,99.23190,Nippon_Large_Cap
09-09-2024,98.46750,Nippon_Large_Cap
06-09-2024,98.07600,Nippon_Large_Cap
05-09-2024,99.35690,Nippon_Large_Cap
04-09-2024,99.20670,Nippon_Large_Cap
03-09-2024,99.68050,Nippon_Large_Cap
02-09-2024,99.52270,Nippon_Large_Cap
30-08-2024,99.39960,Nippon_Large_Cap
29-08-2024,98.91270,Nippon_Large_Cap
28-08-2024,98.77890,Nippon_Large_Cap
27-08-2024,98.87470,Nippon_Large_Cap
26-08-2024,98.62680,Nippon_Large_Cap
23-08-2024,97.93850,Nippon_Large_Cap
22-08-2024,97.97380,Nippon_Large_Cap
21-08-2024,97.83260,Nippon_Large_Cap
20-08-2024,97.61250,Nippon_Large_Cap
19-08-2024,97.06110,Nippon_Large_Cap
16-08-2024,96.87960,Nippon_Large_Cap
14-08-2024,95.37830,Nippon_Large_Cap
13-08-2024,95.36300,Nippon_Large_Cap
12-08-2024,96.44310,Nippon_Large_Cap
09-08-2024,96.69150,Nippon_Large_Cap
08-08-2024,95.90360,Nippon_Large_Cap
07-08-2024,96.56170,Nippon_Large_Cap
06-08-2024,95.16420,Nippon_Large_Cap
05-08-2024,95.69950,Nippon_Large_Cap
02-08-2024,98.39920,Nippon_Large_Cap
01-08-2024,99.19050,Nippon_Large_Cap
31-07-2024,99.03800,Nippon_Large_Cap
30-07-2024,98.68020,Nippon_Large_Cap
29-07-2024,98.48390,Nippon_Large_Cap
26-07-2024,98.31110,Nippon_Large_Cap
25-07-2024,96.73230,Nippon_Large_Cap
24-07-2024,96.76170,Nippon_Large_Cap
23-07-2024,96.54450,Nippon_Large_Cap
22-07-2024,96.70130,Nippon_Large_Cap
19-07-2024,96.40900,Nippon_Large_Cap
18-07-2024,97.70550,Nippon_Large_Cap
16-07-2024,97.47130,Nippon_Large_Cap
15-07-2024,97.76710,Nippon_Large_Cap
12-07-2024,97.37850,Nippon_Large_Cap
11-07-2024,97.09600,Nippon_Large_Cap
10-07-2024,96.98450,Nippon_Large_Cap
09-07-2024,97.33110,Nippon_Large_Cap
08-07-2024,96.86470,Nippon_Large_Cap
05-07-2024,96.82970,Nippon_Large_Cap
04-07-2024,96.66880,Nippon_Large_Cap
03-07-2024,96.39880,Nippon_Large_Cap
02-07-2024,95.58240,Nippon_Large_Cap
01-07-2024,95.69960,Nippon_Large_Cap
28-06-2024,94.94160,Nippon_Large_Cap
27-06-2024,95.12370,Nippon_Large_Cap
26-06-2024,94.64300,Nippon_Large_Cap
25-06-2024,94.38140,Nippon_Large_Cap
24-06-2024,93.73920,Nippon_Large_Cap
21-06-2024,93.55370,Nippon_Large_Cap
20-06-2024,93.87530,Nippon_Large_Cap
19-06-2024,93.58490,Nippon_Large_Cap
18-06-2024,93.80300,Nippon_Large_Cap
14-06-2024,93.65670,Nippon_Large_Cap
13-06-2024,93.04000,Nippon_Large_Cap
12-06-2024,92.56120,Nippon_Large_Cap
11-06-2024,92.12060,Nippon_Large_Cap
10-06-2024,92.00970,Nippon_Large_Cap
07-06-2024,91.85620,Nippon_Large_Cap
06-06-2024,90.12670,Nippon_Large_Cap
05-06-2024,89.11720,Nippon_Large_Cap
04-06-2024,86.30420,Nippon_Large_Cap
03-06-2024,92.42710,Nippon_Large_Cap
31-05-2024,89.44810,Nippon_Large_Cap
30-05-2024,88.99330,Nippon_Large_Cap
29-05-2024,89.65030,Nippon_Large_Cap
28-05-2024,90.42020,Nippon_Large_Cap
27-05-2024,90.78770,Nippon_Large_Cap
24-05-2024,90.91400,Nippon_Large_Cap
23-05-2024,90.95720,Nippon_Large_Cap
22-05-2024,89.86400,Nippon_Large_Cap
21-05-2024,89.50670,Nippon_Large_Cap
17-05-2024,89.12560,Nippon_Large_Cap
16-05-2024,88.72590,Nippon_Large_Cap
15-05-2024,87.83770,Nippon_Large_Cap
14-05-2024,87.62740,Nippon_Large_Cap
13-05-2024,87.17400,Nippon_Large_Cap
10-05-2024,86.98910,Nippon_Large_Cap
09-05-2024,86.35470,Nippon_Large_Cap
08-05-2024,87.90400,Nippon_Large_Cap
07-05-2024,87.75610,Nippon_Large_Cap
06-05-2024,88.33160,Nippon_Large_Cap
03-05-2024,88.73900,Nippon_Large_Cap
02-05-2024,89.32460,Nippon_Large_Cap
30-04-2024,89.09260,Nippon_Large_Cap
29-04-2024,89.08300,Nippon_Large_Cap
26-04-2024,88.16580,Nippon_Large_Cap
25-04-2024,88.61250,Nippon_Large_Cap
24-04-2024,87.73080,Nippon_Large_Cap
23-04-2024,87.56550,Nippon_Large_Cap
22-04-2024,87.41540,Nippon_Large_Cap
19-04-2024,86.57410,Nippon_Large_Cap
18-04-2024,85.95440,Nippon_Large_Cap
16-04-2024,86.48440,Nippon_Large_Cap
15-04-2024,86.73510,Nippon_Large_Cap
12-04-2024,87.87480,Nippon_Large_Cap
10-04-2024,88.64870,Nippon_Large_Cap
09-04-2024,88.36090,Nippon_Large_Cap
08-04-2024,88.42120,Nippon_Large_Cap
05-04-2024,87.86560,Nippon_Large_Cap
04-04-2024,87.58460,Nippon_Large_Cap
03-04-2024,87.35910,Nippon_Large_Cap
02-04-2024,87.16710,Nippon_Large_Cap
01-04-2024,87.14470,Nippon_Large_Cap
31-03-2024,86.23240,Nippon_Large_Cap
28-03-2024,86.23560,Nippon_Large_Cap
27-03-2024,85.40680,Nippon_Large_Cap
26-03-2024,85.02020,Nippon_Large_Cap
22-03-2024,84.85350,Nippon_Large_Cap
21-03-2024,84.45610,Nippon_Large_Cap
20-03-2024,83.35380,Nippon_Large_Cap
19-03-2024,83.16390,Nippon_Large_Cap
18-03-2024,83.98510,Nippon_Large_Cap
15-03-2024,83.69020,Nippon_Large_Cap
14-03-2024,84.05680,Nippon_Large_Cap
13-03-2024,83.42000,Nippon_Large_Cap
12-03-2024,85.10580,Nippon_Large_Cap
11-03-2024,85.43840,Nippon_Large_Cap
07-03-2024,86.24290,Nippon_Large_Cap
06-03-2024,85.81000,Nippon_Large_Cap
05-03-2024,85.85360,Nippon_Large_Cap
04-03-2024,85.83890,Nippon_Large_Cap
01-03-2024,85.37180,Nippon_Large_Cap
29-02-2024,84.05690,Nippon_Large_Cap
28-02-2024,83.62310,Nippon_Large_Cap
27-02-2024,84.55430,Nippon_Large_Cap
26-02-2024,84.48020,Nippon_Large_Cap
23-02-2024,84.67450,Nippon_Large_Cap
22-02-2024,84.47390,Nippon_Large_Cap
21-02-2024,83.75970,Nippon_Large_Cap
20-02-2024,84.06110,Nippon_Large_Cap
19-02-2024,83.70030,Nippon_Large_Cap
16-02-2024,83.54780,Nippon_Large_Cap
15-02-2024,83.15570,Nippon_Large_Cap
14-02-2024,82.84330,Nippon_Large_Cap
13-02-2024,82.18780,Nippon_Large_Cap
12-02-2024,81.62870,Nippon_Large_Cap
09-02-2024,82.87520,Nippon_Large_Cap
08-02-2024,82.58970,Nippon_Large_Cap
